Country,City,AvgTemperatureFahrenheit,Date,Month,Year
Egypt,Cairo,75.6,2008-10-20,10,2008
Egypt,Cairo,74.2,2008-10-21,10,2008
Egypt,Cairo,73.9,2008-10-22,10,2008
Egypt,Cairo,73.8,2008-10-23,10,2008
Egypt,Cairo,68.9,2008-10-24,10,2008
Egypt,Cairo,71.1,2008-10-25,10,2008
Egypt,Cairo,70.6,2008-10-26,10,2008
Egypt,Cairo,69.0,2008-10-27,10,2008
Egypt,Cairo,68.2,2008-10-28,10,2008
Egypt,Cairo,69.0,2008-10-29,10,2008
Egypt,Cairo,70.1,2008-10-30,10,2008
Egypt,Cairo,71.2,2008-10-31,10,2008
Egypt,Cairo,73.1,2008-11-01,11,2008
Egypt,Cairo,72.7,2008-11-02,11,2008
Egypt,Cairo,72.8,2008-11-03,11,2008
Egypt,Cairo,72.8,2008-11-04,11,2008
Egypt,Cairo,72.9,2008-11-05,11,2008
Egypt,Cairo,72.5,2008-11-06,11,2008
Egypt,Cairo,71.6,2008-11-07,11,2008
Egypt,Cairo,71.3,2008-11-08,11,2008
Egypt,Cairo,70.7,2008-11-09,11,2008
Egypt,Cairo,70.9,2008-11-10,11,2008
Egypt,Cairo,71.0,2008-11-11,11,2008
Egypt,Cairo,68.5,2008-11-12,11,2008
Egypt,Cairo,68.2,2008-11-13,11,2008
Egypt,Cairo,66.8,2008-11-14,11,2008
Egypt,Cairo,68.5,2008-11-15,11,2008
Egypt,Cairo,68.7,2008-11-16,11,2008
Egypt,Cairo,69.0,2008-11-17,11,2008
Egypt,Cairo,69.1,2008-11-18,11,2008
Egypt,Cairo,70.8,2008-11-19,11,2008
Egypt,Cairo,69.6,2008-11-20,11,2008
Egypt,Cairo,67.5,2008-11-21,11,2008
Egypt,Cairo,67.0,2008-11-22,11,2008
Egypt,Cairo,68.1,2008-11-23,11,2008
Egypt,Cairo,70.9,2008-11-24,11,2008
Egypt,Cairo,70.5,2008-11-25,11,2008
Egypt,Cairo,71.4,2008-11-26,11,2008
Egypt,Cairo,69.6,2008-11-27,11,2008
Egypt,Cairo,66.5,2008-11-28,11,2008
Egypt,Cairo,65.5,2008-11-29,11,2008
Egypt,Cairo,69.0,2008-11-30,11,2008
Egypt,Cairo,66.3,2008-12-01,12,2008
Egypt,Cairo,65.6,2008-12-02,12,2008
Egypt,Cairo,67.2,2008-12-03,12,2008
Egypt,Cairo,72.5,2008-12-04,12,2008
Egypt,Cairo,71.7,2008-12-05,12,2008
Egypt,Cairo,70.8,2008-12-06,12,2008
Egypt,Cairo,70.0,2008-12-07,12,2008
Egypt,Cairo,66.3,2008-12-08,12,2008
Egypt,Cairo,64.3,2008-12-09,12,2008
Egypt,Cairo,61.3,2008-12-10,12,2008
Egypt,Cairo,59.8,2008-12-11,12,2008
Egypt,Cairo,63.4,2008-12-12,12,2008
Egypt,Cairo,63.1,2008-12-13,12,2008
Egypt,Cairo,63.0,2008-12-14,12,2008
Egypt,Cairo,63.4,2008-12-15,12,2008
Egypt,Cairo,62.6,2008-12-16,12,2008
Egypt,Cairo,62.0,2008-12-17,12,2008
Egypt,Cairo,64.5,2008-12-18,12,2008
Egypt,Cairo,67.5,2008-12-19,12,2008
Egypt,Cairo,64.8,2008-12-20,12,2008
Egypt,Cairo,63.5,2008-12-21,12,2008
Egypt,Cairo,62.4,2008-12-22,12,2008
Egypt,Cairo,58.6,2008-12-23,12,2008
Egypt,Cairo,59.0,2008-12-24,12,2008
Egypt,Cairo,57.9,2008-12-25,12,2008
Egypt,Cairo,57.4,2008-12-26,12,2008
Egypt,Cairo,58.3,2008-12-27,12,2008
Egypt,Cairo,58.4,2008-12-28,12,2008
Egypt,Cairo,59.6,2008-12-29,12,2008
Egypt,Cairo,59.4,2008-12-30,12,2008
Egypt,Cairo,57.1,2008-12-31,12,2008
Egypt,Cairo,54.7,2009-01-01,1,2009
Egypt,Cairo,56.2,2009-01-02,1,2009
Egypt,Cairo,57.3,2009-01-03,1,2009
Egypt,Cairo,56.2,2009-01-04,1,2009
Egypt,Cairo,57.9,2009-01-05,1,2009
Egypt,Cairo,60.6,2009-01-06,1,2009
Egypt,Cairo,62.2,2009-01-07,1,2009
Egypt,Cairo,59.6,2009-01-08,1,2009
Egypt,Cairo,58.5,2009-01-09,1,2009
Egypt,Cairo,60.2,2009-01-10,1,2009
Egypt,Cairo,61.0,2009-01-11,1,2009
Egypt,Cairo,60.4,2009-01-12,1,2009
Egypt,Cairo,56.6,2009-01-13,1,2009
Egypt,Cairo,59.4,2009-01-14,1,2009
Egypt,Cairo,64.4,2009-01-15,1,2009
Egypt,Cairo,66.6,2009-01-16,1,2009
Egypt,Cairo,63.9,2009-01-17,1,2009
Egypt,Cairo,60.7,2009-01-18,1,2009
Egypt,Cairo,60.4,2009-01-19,1,2009
Egypt,Cairo,61.8,2009-01-20,1,2009
Egypt,Cairo,63.6,2009-01-21,1,2009
Egypt,Cairo,66.7,2009-01-22,1,2009
Egypt,Cairo,65.6,2009-01-23,1,2009
Egypt,Cairo,59.8,2009-01-24,1,2009
Egypt,Cairo,63.5,2009-01-25,1,2009
Egypt,Cairo,66.2,2009-01-26,1,2009
Egypt,Cairo,64.5,2009-01-27,1,2009
Egypt,Cairo,67.3,2009-01-28,1,2009
Egypt,Cairo,61.4,2009-01-29,1,2009
Egypt,Cairo,59.9,2009-01-30,1,2009
Egypt,Cairo,59.8,2009-01-31,1,2009
Egypt,Cairo,60.7,2009-02-01,2,2009
Egypt,Cairo,62.0,2009-02-02,2,2009
Egypt,Cairo,63.2,2009-02-03,2,2009
Egypt,Cairo,67.8,2009-02-04,2,2009
Egypt,Cairo,68.6,2009-02-05,2,2009
Egypt,Cairo,63.2,2009-02-06,2,2009
Egypt,Cairo,62.5,2009-02-07,2,2009
Egypt,Cairo,71.1,2009-02-08,2,2009
Egypt,Cairo,71.3,2009-02-09,2,2009
Egypt,Cairo,60.4,2009-02-10,2,2009
Egypt,Cairo,61.1,2009-02-11,2,2009
Egypt,Cairo,63.9,2009-02-12,2,2009
Egypt,Cairo,66.1,2009-02-13,2,2009
Egypt,Cairo,68.4,2009-02-14,2,2009
Egypt,Cairo,61.1,2009-02-15,2,2009
Egypt,Cairo,59.8,2009-02-16,2,2009
Egypt,Cairo,57.5,2009-02-17,2,2009
Egypt,Cairo,61.3,2009-02-18,2,2009
Egypt,Cairo,69.3,2009-02-19,2,2009
Egypt,Cairo,62.3,2009-02-20,2,2009
Egypt,Cairo,58.3,2009-02-21,2,2009
Egypt,Cairo,57.9,2009-02-22,2,2009
Egypt,Cairo,59.6,2009-02-23,2,2009
Egypt,Cairo,59.8,2009-02-24,2,2009
Egypt,Cairo,62.8,2009-02-25,2,2009
Egypt,Cairo,65.2,2009-02-26,2,2009
Egypt,Cairo,55.9,2009-02-27,2,2009
Egypt,Cairo,57.4,2009-02-28,2,2009
Egypt,Cairo,56.4,2009-03-01,3,2009
Egypt,Cairo,59.7,2009-03-02,3,2009
Egypt,Cairo,62.4,2009-03-03,3,2009
Egypt,Cairo,68.7,2009-03-04,3,2009
Egypt,Cairo,75.1,2009-03-05,3,2009
Egypt,Cairo,80.5,2009-03-06,3,2009
Egypt,Cairo,84.0,2009-03-07,3,2009
Egypt,Cairo,66.8,2009-03-08,3,2009
Egypt,Cairo,63.3,2009-03-09,3,2009
Egypt,Cairo,63.9,2009-03-10,3,2009
Egypt,Cairo,65.2,2009-03-11,3,2009
Egypt,Cairo,63.2,2009-03-12,3,2009
Egypt,Cairo,65.2,2009-03-13,3,2009
Egypt,Cairo,62.5,2009-03-14,3,2009
Egypt,Cairo,61.7,2009-03-15,3,2009
Egypt,Cairo,60.3,2009-03-16,3,2009
Egypt,Cairo,60.4,2009-03-17,3,2009
Egypt,Cairo,60.7,2009-03-18,3,2009
Egypt,Cairo,64.0,2009-03-19,3,2009
Egypt,Cairo,63.7,2009-03-20,3,2009
Egypt,Cairo,61.4,2009-03-21,3,2009
Egypt,Cairo,66.6,2009-03-22,3,2009
Egypt,Cairo,66.3,2009-03-23,3,2009
Egypt,Cairo,60.8,2009-03-24,3,2009
Egypt,Cairo,63.3,2009-03-25,3,2009
Egypt,Cairo,66.5,2009-03-26,3,2009
Egypt,Cairo,64.5,2009-03-27,3,2009
Egypt,Cairo,61.4,2009-03-28,3,2009
Egypt,Cairo,61.9,2009-03-29,3,2009
Egypt,Cairo,63.4,2009-03-30,3,2009
Egypt,Cairo,66.9,2009-03-31,3,2009
Egypt,Cairo,68.1,2009-04-01,4,2009
Egypt,Cairo,67.1,2009-04-02,4,2009
Egypt,Cairo,69.4,2009-04-03,4,2009
Egypt,Cairo,74.3,2009-04-04,4,2009
Egypt,Cairo,82.5,2009-04-05,4,2009
Egypt,Cairo,73.5,2009-04-06,4,2009
Egypt,Cairo,70.2,2009-04-07,4,2009
Egypt,Cairo,66.1,2009-04-08,4,2009
Egypt,Cairo,67.8,2009-04-10,4,2009
Egypt,Cairo,72.4,2009-04-11,4,2009
Egypt,Cairo,79.4,2009-04-12,4,2009
Egypt,Cairo,79.8,2009-04-13,4,2009
Egypt,Cairo,78.4,2009-04-14,4,2009
Egypt,Cairo,70.9,2009-04-15,4,2009
Egypt,Cairo,67.5,2009-04-16,4,2009
Egypt,Cairo,68.7,2009-04-17,4,2009
Egypt,Cairo,69.8,2009-04-18,4,2009
Egypt,Cairo,69.6,2009-04-19,4,2009
Egypt,Cairo,73.3,2009-04-20,4,2009
Egypt,Cairo,75.0,2009-04-21,4,2009
Egypt,Cairo,81.9,2009-04-22,4,2009
Egypt,Cairo,69.9,2009-04-23,4,2009
Egypt,Cairo,67.6,2009-04-24,4,2009
Egypt,Cairo,73.2,2009-04-25,4,2009
Egypt,Cairo,68.7,2009-04-26,4,2009
Egypt,Cairo,68.6,2009-04-27,4,2009
Egypt,Cairo,72.0,2009-04-28,4,2009
Egypt,Cairo,76.3,2009-04-29,4,2009
Egypt,Cairo,69.8,2009-04-30,4,2009
Egypt,Cairo,71.9,2009-05-01,5,2009
Egypt,Cairo,75.4,2009-05-02,5,2009
Egypt,Cairo,85.1,2009-05-03,5,2009
Egypt,Cairo,81.1,2009-05-04,5,2009
Egypt,Cairo,71.4,2009-05-05,5,2009
Egypt,Cairo,70.3,2009-05-06,5,2009
Egypt,Cairo,70.7,2009-05-07,5,2009
Egypt,Cairo,71.7,2009-05-08,5,2009
Egypt,Cairo,71.3,2009-05-09,5,2009
Egypt,Cairo,71.9,2009-05-10,5,2009
Egypt,Cairo,72.6,2009-05-11,5,2009
Egypt,Cairo,73.8,2009-05-12,5,2009
Egypt,Cairo,74.5,2009-05-13,5,2009
Egypt,Cairo,74.6,2009-05-14,5,2009
Egypt,Cairo,76.4,2009-05-15,5,2009
Egypt,Cairo,80.4,2009-05-16,5,2009
Egypt,Cairo,86.6,2009-05-17,5,2009
Egypt,Cairo,88.0,2009-05-18,5,2009
Egypt,Cairo,82.5,2009-05-19,5,2009
Egypt,Cairo,81.7,2009-05-20,5,2009
Egypt,Cairo,79.8,2009-05-21,5,2009
Egypt,Cairo,81.7,2009-05-22,5,2009
Egypt,Cairo,78.3,2009-05-23,5,2009
Egypt,Cairo,76.2,2009-05-24,5,2009
Egypt,Cairo,79.2,2009-05-25,5,2009
Egypt,Cairo,79.1,2009-05-26,5,2009
Egypt,Cairo,78.9,2009-05-27,5,2009
Egypt,Cairo,79.0,2009-05-28,5,2009
Egypt,Cairo,80.0,2009-05-29,5,2009
Egypt,Cairo,78.1,2009-05-30,5,2009
Egypt,Cairo,78.5,2009-05-31,5,2009
Egypt,Cairo,81.5,2009-06-01,6,2009
Egypt,Cairo,84.0,2009-06-02,6,2009
Egypt,Cairo,87.1,2009-06-03,6,2009
Egypt,Cairo,86.0,2009-06-04,6,2009
Egypt,Cairo,88.5,2009-06-05,6,2009
Egypt,Cairo,85.8,2009-06-06,6,2009
Egypt,Cairo,81.5,2009-06-07,6,2009
Egypt,Cairo,83.5,2009-06-08,6,2009
Egypt,Cairo,85.0,2009-06-09,6,2009
Egypt,Cairo,86.6,2009-06-10,6,2009
Egypt,Cairo,84.7,2009-06-11,6,2009
Egypt,Cairo,85.7,2009-06-12,6,2009
Egypt,Cairo,86.6,2009-06-13,6,2009
Egypt,Cairo,87.7,2009-06-14,6,2009
Egypt,Cairo,84.0,2009-06-15,6,2009
Egypt,Cairo,82.7,2009-06-16,6,2009
Egypt,Cairo,83.6,2009-06-17,6,2009
Egypt,Cairo,84.5,2009-06-18,6,2009
Egypt,Cairo,88.0,2009-06-19,6,2009
Egypt,Cairo,85.7,2009-06-20,6,2009
Egypt,Cairo,87.1,2009-06-21,6,2009
Egypt,Cairo,91.8,2009-06-22,6,2009
Egypt,Cairo,89.4,2009-06-23,6,2009
Egypt,Cairo,90.8,2009-06-24,6,2009
Egypt,Cairo,88.5,2009-06-25,6,2009
Egypt,Cairo,87.7,2009-06-26,6,2009
Egypt,Cairo,82.2,2009-06-27,6,2009
Egypt,Cairo,84.1,2009-06-28,6,2009
Egypt,Cairo,88.9,2009-06-29,6,2009
Egypt,Cairo,92.5,2009-06-30,6,2009
Egypt,Cairo,90.5,2009-07-01,7,2009
Egypt,Cairo,87.4,2009-07-02,7,2009
Egypt,Cairo,84.8,2009-07-03,7,2009
Egypt,Cairo,83.6,2009-07-04,7,2009
Egypt,Cairo,83.6,2009-07-05,7,2009
Egypt,Cairo,85.1,2009-07-06,7,2009
Egypt,Cairo,85.6,2009-07-07,7,2009
Egypt,Cairo,84.7,2009-07-08,7,2009
Egypt,Cairo,85.2,2009-07-09,7,2009
Egypt,Cairo,87.1,2009-07-10,7,2009
Egypt,Cairo,89.2,2009-07-11,7,2009
Egypt,Cairo,92.8,2009-07-12,7,2009
Egypt,Cairo,86.8,2009-07-13,7,2009
Egypt,Cairo,83.3,2009-07-14,7,2009
Egypt,Cairo,84.5,2009-07-15,7,2009
Egypt,Cairo,84.1,2009-07-16,7,2009
Egypt,Cairo,86.5,2009-07-17,7,2009
Egypt,Cairo,86.6,2009-07-18,7,2009
Egypt,Cairo,86.7,2009-07-19,7,2009
Egypt,Cairo,87.5,2009-07-20,7,2009
Egypt,Cairo,86.3,2009-07-21,7,2009
Egypt,Cairo,87.6,2009-07-22,7,2009
Egypt,Cairo,87.0,2009-07-23,7,2009
Egypt,Cairo,86.4,2009-07-24,7,2009
Egypt,Cairo,86.8,2009-07-25,7,2009
Egypt,Cairo,88.1,2009-07-26,7,2009
Egypt,Cairo,91.4,2009-07-27,7,2009
Egypt,Cairo,89.2,2009-07-28,7,2009
Egypt,Cairo,86.6,2009-07-29,7,2009
Egypt,Cairo,84.9,2009-07-30,7,2009
Egypt,Cairo,84.7,2009-07-31,7,2009
Egypt,Cairo,85.4,2009-08-01,8,2009
Egypt,Cairo,85.6,2009-08-02,8,2009
Egypt,Cairo,85.6,2009-08-03,8,2009
Egypt,Cairo,87.8,2009-08-04,8,2009
Egypt,Cairo,87.6,2009-08-05,8,2009
Egypt,Cairo,88.4,2009-08-06,8,2009
Egypt,Cairo,86.1,2009-08-07,8,2009
Egypt,Cairo,86.0,2009-08-08,8,2009
Egypt,Cairo,84.3,2009-08-09,8,2009
Egypt,Cairo,84.7,2009-08-10,8,2009
Egypt,Cairo,85.2,2009-08-11,8,2009
Egypt,Cairo,84.2,2009-08-12,8,2009
Egypt,Cairo,82.6,2009-08-13,8,2009
Egypt,Cairo,82.1,2009-08-14,8,2009
Egypt,Cairo,83.2,2009-08-15,8,2009
Egypt,Cairo,82.7,2009-08-16,8,2009
Egypt,Cairo,82.5,2009-08-17,8,2009
Egypt,Cairo,82.8,2009-08-18,8,2009
Egypt,Cairo,84.0,2009-08-19,8,2009
Egypt,Cairo,84.1,2009-08-20,8,2009
Egypt,Cairo,84.8,2009-08-21,8,2009
Egypt,Cairo,85.2,2009-08-22,8,2009
Egypt,Cairo,84.0,2009-08-23,8,2009
Egypt,Cairo,85.7,2009-08-24,8,2009
Egypt,Cairo,85.5,2009-08-25,8,2009
Egypt,Cairo,82.3,2009-08-26,8,2009
Egypt,Cairo,81.4,2009-08-27,8,2009
Egypt,Cairo,82.6,2009-08-28,8,2009
Egypt,Cairo,83.1,2009-08-29,8,2009
Egypt,Cairo,84.1,2009-08-30,8,2009
Egypt,Cairo,81.8,2009-08-31,8,2009
Egypt,Cairo,82.4,2009-09-01,9,2009
Egypt,Cairo,82.3,2009-09-02,9,2009
Egypt,Cairo,81.8,2009-09-03,9,2009
Egypt,Cairo,81.4,2009-09-04,9,2009
Egypt,Cairo,81.6,2009-09-05,9,2009
Egypt,Cairo,82.8,2009-09-06,9,2009
Egypt,Cairo,84.4,2009-09-07,9,2009
Egypt,Cairo,84.2,2009-09-08,9,2009
Egypt,Cairo,84.4,2009-09-09,9,2009
Egypt,Cairo,81.3,2009-09-10,9,2009
Egypt,Cairo,84.4,2009-09-11,9,2009
Egypt,Cairo,87.5,2009-09-12,9,2009
Egypt,Cairo,81.9,2009-09-13,9,2009
Egypt,Cairo,81.3,2009-09-14,9,2009
Egypt,Cairo,82.8,2009-09-15,9,2009
Egypt,Cairo,82.3,2009-09-16,9,2009
Egypt,Cairo,81.3,2009-09-17,9,2009
Egypt,Cairo,85.6,2009-09-18,9,2009
Egypt,Cairo,82.2,2009-09-19,9,2009
Egypt,Cairo,81.9,2009-09-20,9,2009
Egypt,Cairo,82.1,2009-09-21,9,2009
Egypt,Cairo,80.1,2009-09-22,9,2009
Egypt,Cairo,79.2,2009-09-23,9,2009
Egypt,Cairo,78.0,2009-09-24,9,2009
Egypt,Cairo,79.9,2009-09-25,9,2009
Egypt,Cairo,80.5,2009-09-26,9,2009
Egypt,Cairo,81.7,2009-09-27,9,2009
Egypt,Cairo,81.3,2009-09-28,9,2009
Egypt,Cairo,80.5,2009-09-29,9,2009
Egypt,Cairo,78.3,2009-09-30,9,2009
Egypt,Cairo,78.5,2009-10-01,10,2009
Egypt,Cairo,79.0,2009-10-02,10,2009
Egypt,Cairo,80.4,2009-10-03,10,2009
Egypt,Cairo,80.3,2009-10-04,10,2009
Egypt,Cairo,80.4,2009-10-05,10,2009
Egypt,Cairo,78.2,2009-10-06,10,2009
Egypt,Cairo,76.1,2009-10-07,10,2009
Egypt,Cairo,77.0,2009-10-08,10,2009
Egypt,Cairo,79.2,2009-10-09,10,2009
Egypt,Cairo,78.6,2009-10-10,10,2009
Egypt,Cairo,78.8,2009-10-11,10,2009
Egypt,Cairo,78.7,2009-10-12,10,2009
Egypt,Cairo,78.1,2009-10-13,10,2009
Egypt,Cairo,76.8,2009-10-14,10,2009
Egypt,Cairo,80.5,2009-10-15,10,2009
Egypt,Cairo,83.5,2009-10-16,10,2009
Egypt,Cairo,86.3,2009-10-17,10,2009
Egypt,Cairo,88.2,2009-10-18,10,2009
Egypt,Cairo,86.5,2009-10-19,10,2009
Egypt,Cairo,82.7,2009-10-20,10,2009
Egypt,Cairo,78.0,2009-10-21,10,2009
Egypt,Cairo,75.2,2009-10-22,10,2009
Egypt,Cairo,73.1,2009-10-23,10,2009
Egypt,Cairo,74.2,2009-10-24,10,2009
Egypt,Cairo,77.6,2009-10-25,10,2009
Egypt,Cairo,77.7,2009-10-26,10,2009
Egypt,Cairo,78.7,2009-10-27,10,2009
Egypt,Cairo,77.6,2009-10-28,10,2009
Egypt,Cairo,75.9,2009-10-29,10,2009
Egypt,Cairo,72.8,2009-10-30,10,2009
Egypt,Cairo,73.1,2009-10-31,10,2009
Egypt,Cairo,72.5,2009-11-01,11,2009
Egypt,Cairo,67.4,2009-11-02,11,2009
Egypt,Cairo,67.7,2009-11-03,11,2009
Egypt,Cairo,69.2,2009-11-04,11,2009
Egypt,Cairo,70.9,2009-11-05,11,2009
Egypt,Cairo,71.2,2009-11-06,11,2009
Egypt,Cairo,72.0,2009-11-07,11,2009
Egypt,Cairo,77.1,2009-11-08,11,2009
Egypt,Cairo,72.5,2009-11-09,11,2009
Egypt,Cairo,71.5,2009-11-10,11,2009
Egypt,Cairo,72.1,2009-11-11,11,2009
Egypt,Cairo,70.1,2009-11-12,11,2009
Egypt,Cairo,68.6,2009-11-13,11,2009
Egypt,Cairo,66.5,2009-11-14,11,2009
Egypt,Cairo,66.0,2009-11-15,11,2009
Egypt,Cairo,66.8,2009-11-16,11,2009
Egypt,Cairo,67.2,2009-11-17,11,2009
Egypt,Cairo,66.2,2009-11-18,11,2009
Egypt,Cairo,65.6,2009-11-19,11,2009
Egypt,Cairo,65.3,2009-11-20,11,2009
Egypt,Cairo,66.1,2009-11-21,11,2009
Egypt,Cairo,66.3,2009-11-22,11,2009
Egypt,Cairo,66.2,2009-11-23,11,2009
Egypt,Cairo,66.5,2009-11-24,11,2009
Egypt,Cairo,66.1,2009-11-25,11,2009
Egypt,Cairo,65.3,2009-11-26,11,2009
Egypt,Cairo,64.9,2009-11-27,11,2009
Egypt,Cairo,64.5,2009-11-28,11,2009
Egypt,Cairo,63.3,2009-11-29,11,2009
Egypt,Cairo,65.0,2009-11-30,11,2009
Egypt,Cairo,65.3,2009-12-01,12,2009
Egypt,Cairo,65.7,2009-12-02,12,2009
Egypt,Cairo,65.4,2009-12-03,12,2009
Egypt,Cairo,64.6,2009-12-04,12,2009
Egypt,Cairo,64.2,2009-12-05,12,2009
Egypt,Cairo,63.8,2009-12-06,12,2009
Egypt,Cairo,62.9,2009-12-07,12,2009
Egypt,Cairo,63.8,2009-12-08,12,2009
Egypt,Cairo,64.5,2009-12-09,12,2009
Egypt,Cairo,64.9,2009-12-10,12,2009
Egypt,Cairo,63.5,2009-12-11,12,2009
Egypt,Cairo,62.6,2009-12-12,12,2009
Egypt,Cairo,62.1,2009-12-13,12,2009
Egypt,Cairo,62.2,2009-12-14,12,2009
Egypt,Cairo,62.8,2009-12-15,12,2009
Egypt,Cairo,69.0,2009-12-16,12,2009
Egypt,Cairo,63.5,2009-12-17,12,2009
Egypt,Cairo,63.4,2009-12-18,12,2009
Egypt,Cairo,64.3,2009-12-19,12,2009
Egypt,Cairo,67.3,2009-12-20,12,2009
Egypt,Cairo,70.0,2009-12-21,12,2009
Egypt,Cairo,62.8,2009-12-22,12,2009
Egypt,Cairo,61.8,2009-12-23,12,2009
Egypt,Cairo,62.5,2009-12-24,12,2009
Egypt,Cairo,63.6,2009-12-25,12,2009
Egypt,Cairo,62.7,2009-12-26,12,2009
Egypt,Cairo,63.4,2009-12-27,12,2009
Egypt,Cairo,67.7,2009-12-28,12,2009
Egypt,Cairo,65.1,2009-12-29,12,2009
Egypt,Cairo,64.1,2009-12-30,12,2009
Egypt,Cairo,64.8,2009-12-31,12,2009
Egypt,Cairo,66.8,2010-01-01,1,2010
Egypt,Cairo,68.8,2010-01-02,1,2010
Egypt,Cairo,65.3,2010-01-03,1,2010
Egypt,Cairo,62.2,2010-01-04,1,2010
Egypt,Cairo,62.6,2010-01-05,1,2010
Egypt,Cairo,61.7,2010-01-06,1,2010
Egypt,Cairo,61.4,2010-01-07,1,2010
Egypt,Cairo,64.0,2010-01-08,1,2010
Egypt,Cairo,65.4,2010-01-09,1,2010
Egypt,Cairo,64.8,2010-01-10,1,2010
Egypt,Cairo,64.3,2010-01-11,1,2010
Egypt,Cairo,61.3,2010-01-12,1,2010
Egypt,Cairo,62.1,2010-01-13,1,2010
Egypt,Cairo,62.7,2010-01-14,1,2010
Egypt,Cairo,64.2,2010-01-15,1,2010
Egypt,Cairo,64.2,2010-01-16,1,2010
Egypt,Cairo,65.3,2010-01-17,1,2010
Egypt,Cairo,62.6,2010-01-18,1,2010
Egypt,Cairo,60.3,2010-01-19,1,2010
Egypt,Cairo,59.8,2010-01-20,1,2010
Egypt,Cairo,58.9,2010-01-21,1,2010
Egypt,Cairo,62.1,2010-01-22,1,2010
Egypt,Cairo,62.7,2010-01-23,1,2010
Egypt,Cairo,59.6,2010-01-24,1,2010
Egypt,Cairo,57.0,2010-01-25,1,2010
Egypt,Cairo,56.4,2010-01-26,1,2010
Egypt,Cairo,57.0,2010-01-27,1,2010
Egypt,Cairo,63.1,2010-01-28,1,2010
Egypt,Cairo,68.1,2010-01-29,1,2010
Egypt,Cairo,70.4,2010-01-30,1,2010
Egypt,Cairo,63.2,2010-01-31,1,2010
Egypt,Cairo,63.1,2010-02-01,2,2010
Egypt,Cairo,62.5,2010-02-02,2,2010
Egypt,Cairo,58.5,2010-02-03,2,2010
Egypt,Cairo,54.6,2010-02-04,2,2010
Egypt,Cairo,54.6,2010-02-05,2,2010
Egypt,Cairo,53.6,2010-02-06,2,2010
Egypt,Cairo,55.7,2010-02-07,2,2010
Egypt,Cairo,64.2,2010-02-08,2,2010
Egypt,Cairo,64.4,2010-02-09,2,2010
Egypt,Cairo,67.2,2010-02-10,2,2010
Egypt,Cairo,72.7,2010-02-11,2,2010
Egypt,Cairo,69.6,2010-02-12,2,2010
Egypt,Cairo,74.8,2010-02-13,2,2010
Egypt,Cairo,77.7,2010-02-14,2,2010
Egypt,Cairo,80.2,2010-02-15,2,2010
Egypt,Cairo,69.7,2010-02-16,2,2010
Egypt,Cairo,77.7,2010-02-17,2,2010
Egypt,Cairo,75.1,2010-02-18,2,2010
Egypt,Cairo,74.8,2010-02-19,2,2010
Egypt,Cairo,77.1,2010-02-20,2,2010
Egypt,Cairo,73.4,2010-02-21,2,2010
Egypt,Cairo,63.5,2010-02-22,2,2010
Egypt,Cairo,62.7,2010-02-23,2,2010
Egypt,Cairo,64.7,2010-02-24,2,2010
Egypt,Cairo,61.3,2010-02-25,2,2010
Egypt,Cairo,60.8,2010-02-26,2,2010
Egypt,Cairo,63.7,2010-02-27,2,2010
Egypt,Cairo,64.4,2010-02-28,2,2010
Egypt,Cairo,64.0,2010-03-01,3,2010
Egypt,Cairo,69.2,2010-03-02,3,2010
Egypt,Cairo,65.8,2010-03-03,3,2010
Egypt,Cairo,65.6,2010-03-04,3,2010
Egypt,Cairo,74.9,2010-03-05,3,2010
Egypt,Cairo,68.8,2010-03-06,3,2010
Egypt,Cairo,71.9,2010-03-07,3,2010
Egypt,Cairo,81.7,2010-03-08,3,2010
Egypt,Cairo,78.9,2010-03-09,3,2010
Egypt,Cairo,75.2,2010-03-10,3,2010
Egypt,Cairo,86.1,2010-03-11,3,2010
Egypt,Cairo,74.5,2010-03-12,3,2010
Egypt,Cairo,73.5,2010-03-13,3,2010
Egypt,Cairo,81.1,2010-03-14,3,2010
Egypt,Cairo,70.1,2010-03-15,3,2010
Egypt,Cairo,64.4,2010-03-16,3,2010
Egypt,Cairo,61.1,2010-03-17,3,2010
Egypt,Cairo,60.0,2010-03-18,3,2010
Egypt,Cairo,59.9,2010-03-19,3,2010
Egypt,Cairo,61.3,2010-03-20,3,2010
Egypt,Cairo,61.9,2010-03-21,3,2010
Egypt,Cairo,64.8,2010-03-22,3,2010
Egypt,Cairo,65.4,2010-03-23,3,2010
Egypt,Cairo,65.5,2010-03-24,3,2010
Egypt,Cairo,67.1,2010-03-25,3,2010
Egypt,Cairo,65.5,2010-03-26,3,2010
Egypt,Cairo,66.3,2010-03-27,3,2010
Egypt,Cairo,70.3,2010-03-28,3,2010
Egypt,Cairo,67.5,2010-03-29,3,2010
Egypt,Cairo,66.0,2010-03-30,3,2010
Egypt,Cairo,67.0,2010-03-31,3,2010
Egypt,Cairo,73.8,2010-04-01,4,2010
Egypt,Cairo,81.4,2010-04-02,4,2010
Egypt,Cairo,80.5,2010-04-03,4,2010
Egypt,Cairo,71.1,2010-04-04,4,2010
Egypt,Cairo,68.3,2010-04-05,4,2010
Egypt,Cairo,69.9,2010-04-06,4,2010
Egypt,Cairo,66.9,2010-04-07,4,2010
Egypt,Cairo,65.5,2010-04-08,4,2010
Egypt,Cairo,68.6,2010-04-09,4,2010
Egypt,Cairo,80.5,2010-04-10,4,2010
